image_filename,vehicle_type,vehicle_label
Bike_344.jpeg,Bike,0
Bike_713.jpeg,Bike,0
Bike_1215.jpeg,Bike,0
Car_1144.jpeg,Car,1
Car_620.jpeg,Car,1
Bike_1896.jpeg,Bike,0
Car_1314.jpeg,Car,1
Bike_181.jpeg,Bike,0
Bike_140.jpeg,Bike,0
Car_625.jpeg,Car,1
Bike_1534.jpeg,Bike,0
Bike_1693.jpeg,Bike,0
Car_1089.jpeg,Car,1
Car_1229.jpeg,Car,1
Car_1505.jpeg,Car,1
Bike_785.jpeg,Bike,0
Bike_1988.jpeg,Bike,0
Bike_1179.jpeg,Bike,0
Bike_1009.jpeg,Bike,0
Bike_135.jpeg,Bike,0
Bike_148.jpeg,Bike,0
Bike_921.jpeg,Bike,0
Bike_563.jpeg,Bike,0
Bike_726.jpeg,Bike,0
Bike_1020.jpeg,Bike,0
Car_1700.jpeg,Car,1
Car_1407.jpeg,Car,1
Car_1869.jpeg,Car,1
Bike_386.jpeg,Bike,0
Bike_1184.jpeg,Bike,0
Car_1316.jpeg,Car,1
Car_344.jpeg,Car,1
Bike_1736.jpeg,Bike,0
Bike_744.jpeg,Bike,0
Bike_1070.jpeg,Bike,0
Bike_949.jpeg,Bike,0
Bike_1475.jpeg,Bike,0
Car_1943.jpeg,Car,1
Car_189.jpeg,Car,1
Car_1353.jpeg,Car,1
Car_301.jpeg,Car,1
Bike_211.jpeg,Bike,0
Car_1410.jpeg,Car,1
Bike_1704.jpeg,Bike,0
Bike_623.jpeg,Bike,0
Bike_165.jpeg,Bike,0
Bike_1832.jpeg,Bike,0
Car_929.jpeg,Car,1
Car_1171.jpeg,Car,1
Bike_717.jpeg,Bike,0
Car_1509.jpeg,Car,1
Car_1642.jpeg,Car,1
Bike_1292.jpeg,Bike,0
Bike_474.jpeg,Bike,0
Bike_1266.jpeg,Bike,0
Car_290.jpeg,Car,1
Bike_1719.jpeg,Bike,0
Car_1413.jpeg,Car,1
Car_596.jpeg,Car,1
Bike_996.jpeg,Bike,0
Car_1338.jpeg,Car,1
Car_302.jpeg,Car,1
Car_1032.jpeg,Car,1
Bike_1234.jpeg,Bike,0
Car_1150.jpeg,Car,1
Car_1255.jpeg,Car,1
Bike_498.jpeg,Bike,0
Car_1478.jpeg,Car,1
Bike_1923.jpeg,Bike,0
Bike_799.jpeg,Bike,0
Bike_114.jpeg,Bike,0
Car_1689.jpeg,Car,1
Bike_930.jpeg,Bike,0
Car_616.jpeg,Car,1
Car_764.jpeg,Car,1
Car_1827.jpeg,Car,1
Car_1937.jpeg,Car,1
Bike_1558.jpeg,Bike,0
Bike_1831.jpeg,Bike,0
Car_281.jpeg,Car,1
Car_1378.jpeg,Car,1
Bike_1856.jpeg,Bike,0
Bike_203.jpeg,Bike,0
Bike_820.jpeg,Bike,0
Bike_1023.jpeg,Bike,0
Bike_1598.jpeg,Bike,0
Car_1756.jpeg,Car,1
Bike_1641.jpeg,Bike,0
Bike_897.jpeg,Bike,0
Bike_653.jpeg,Bike,0
Car_547.jpeg,Car,1
Car_1158.jpeg,Car,1
Bike_618.jpeg,Bike,0
Bike_655.jpeg,Bike,0
Car_1406.jpeg,Car,1
Bike_467.jpeg,Bike,0
Car_964.jpeg,Car,1
Car_560.jpeg,Car,1
Car_939.jpeg,Car,1
Bike_1410.jpeg,Bike,0
Bike_719.jpeg,Bike,0
Bike_661.jpeg,Bike,0
Bike_777.jpeg,Bike,0
Car_21.jpeg,Car,1
Car_740.jpeg,Car,1
Car_1070.jpeg,Car,1
Bike_615.jpeg,Bike,0
Car_435.jpeg,Car,1
Car_803.jpeg,Car,1
Car_1050.jpeg,Car,1
Car_1128.jpeg,Car,1
Car_1722.jpeg,Car,1
Bike_393.jpeg,Bike,0
Bike_1046.jpeg,Bike,0
Car_850.jpeg,Car,1
Bike_882.jpeg,Bike,0
Car_111.jpeg,Car,1
Bike_503.jpeg,Bike,0
Car_664.jpeg,Car,1
Car_1772.jpeg,Car,1
Car_318.jpeg,Car,1
Car_813.jpeg,Car,1
Car_710.jpeg,Car,1
Bike_1288.jpeg,Bike,0
Car_1645.jpeg,Car,1
Bike_907.jpeg,Bike,0
Bike_1120.jpeg,Bike,0
Bike_806.jpeg,Bike,0
Bike_771.jpeg,Bike,0
Bike_559.jpeg,Bike,0
Bike_79.jpeg,Bike,0
Car_1513.jpeg,Car,1
Car_1245.jpeg,Car,1
Car_645.jpeg,Car,1
Bike_275.jpeg,Bike,0
Car_720.jpeg,Car,1
Car_622.jpeg,Car,1
Bike_1591.jpeg,Bike,0
Bike_884.jpeg,Bike,0
Car_228.jpeg,Car,1
Car_1331.jpeg,Car,1
Car_1699.jpeg,Car,1
Car_1457.jpeg,Car,1
Car_1840.jpeg,Car,1
Car_432.jpeg,Car,1
Bike_63.jpeg,Bike,0
Bike_770.jpeg,Bike,0
Bike_900.jpeg,Bike,0
Car_218.jpeg,Car,1
Car_900.jpeg,Car,1
Car_1008.jpeg,Car,1
Bike_1668.jpeg,Bike,0
Car_766.jpeg,Car,1
Car_1279.jpeg,Car,1
Car_1916.jpeg,Car,1
Bike_1253.jpeg,Bike,0
Car_227.jpeg,Car,1
Bike_813.jpeg,Bike,0
Car_556.jpeg,Car,1
Car_484.jpeg,Car,1
Car_519.jpeg,Car,1
Car_1588.jpeg,Car,1
Car_521.jpeg,Car,1
Car_371.jpeg,Car,1
Bike_1875.jpeg,Bike,0
Car_1490.jpeg,Car,1
Car_564.jpeg,Car,1
Car_1393.jpeg,Car,1
Car_77.jpeg,Car,1
Car_1366.jpeg,Car,1
Bike_868.jpeg,Bike,0
Bike_95.jpeg,Bike,0
Car_1602.jpeg,Car,1
Car_1580.jpeg,Car,1
Car_1373.jpeg,Car,1
Bike_72.jpeg,Bike,0
Car_977.jpeg,Car,1
Bike_1585.jpeg,Bike,0
Bike_1750.jpeg,Bike,0
Car_147.jpeg,Car,1
Car_460.jpeg,Car,1
Bike_1770.jpeg,Bike,0
Car_1912.jpeg,Car,1
Bike_1961.jpeg,Bike,0
Car_1275.jpeg,Car,1
Car_1398.jpeg,Car,1
Bike_465.jpeg,Bike,0
Car_10.jpeg,Car,1
Bike_143.jpeg,Bike,0
Bike_1328.jpeg,Bike,0
Bike_1671.jpeg,Bike,0
Car_395.jpeg,Car,1
Car_1854.jpeg,Car,1
Bike_1489.jpeg,Bike,0
Car_212.jpeg,Car,1
Car_1599.jpeg,Car,1
Car_1898.jpeg,Car,1
Car_1054.jpeg,Car,1
Car_306.jpeg,Car,1
Bike_1801.jpeg,Bike,0
Car_861.jpeg,Car,1
Bike_724.jpeg,Bike,0
Bike_1099.jpeg,Bike,0
Bike_980.jpeg,Bike,0
Bike_471.jpeg,Bike,0
Car_665.jpeg,Car,1
Car_757.jpeg,Car,1
Bike_359.jpeg,Bike,0
Bike_1567.jpeg,Bike,0
Bike_622.jpeg,Bike,0
Car_1804.jpeg,Car,1
Car_708.jpeg,Car,1
Bike_1673.jpeg,Bike,0
Car_843.jpeg,Car,1
Car_1419.jpeg,Car,1
Bike_392.jpeg,Bike,0
Bike_168.jpeg,Bike,0
Car_1131.jpeg,Car,1
Bike_425.jpeg,Bike,0
Car_1249.jpeg,Car,1
Car_783.jpeg,Car,1
Car_928.jpeg,Car,1
Car_1693.jpeg,Car,1
Car_1567.jpeg,Car,1
Bike_1814.jpeg,Bike,0
Car_1594.jpeg,Car,1
Car_1597.jpeg,Car,1
Bike_437.jpeg,Bike,0
Car_1236.jpeg,Car,1
Car_1420.jpeg,Car,1
Bike_7.jpeg,Bike,0
Car_470.jpeg,Car,1
Bike_35.jpeg,Bike,0
Car_1499.jpeg,Car,1
Car_1213.jpeg,Car,1
Bike_1608.jpeg,Bike,0
Bike_1029.jpeg,Bike,0
Bike_1326.jpeg,Bike,0
Car_794.jpeg,Car,1
Bike_1879.jpeg,Bike,0
Car_1811.jpeg,Car,1
Car_1694.jpeg,Car,1
Car_1641.jpeg,Car,1
Car_537.jpeg,Car,1
Car_429.jpeg,Car,1
Bike_426.jpeg,Bike,0
Car_935.jpeg,Car,1
Car_1159.jpeg,Car,1
Car_1548.jpeg,Car,1
Bike_1880.jpeg,Bike,0
Bike_687.jpeg,Bike,0
Bike_1697.jpeg,Bike,0
Car_1101.jpeg,Car,1
Car_572.jpeg,Car,1
Bike_513.jpeg,Bike,0
Bike_269.jpeg,Bike,0
Car_442.jpeg,Car,1
Car_1757.jpeg,Car,1
Bike_585.jpeg,Bike,0
Car_1520.jpeg,Car,1
Bike_1578.jpeg,Bike,0
Bike_1837.jpeg,Bike,0
Car_1847.jpeg,Car,1
Car_274.jpeg,Car,1
Bike_1669.jpeg,Bike,0
Bike_1273.jpeg,Bike,0
Car_1030.jpeg,Car,1
Car_1731.jpeg,Car,1
Bike_1227.jpeg,Bike,0
Bike_1404.jpeg,Bike,0
Car_762.jpeg,Car,1
Bike_1929.jpeg,Bike,0
Car_1438.jpeg,Car,1
Car_1184.jpeg,Car,1
Bike_1882.jpeg,Bike,0
Bike_213.jpeg,Bike,0
Car_493.jpeg,Car,1
Bike_835.jpeg,Bike,0
Car_1558.jpeg,Car,1
Bike_1110.jpeg,Bike,0
Car_1908.jpeg,Car,1
Car_875.jpeg,Car,1
Car_177.jpeg,Car,1
Bike_821.jpeg,Bike,0
Car_1867.jpeg,Car,1
Bike_1769.jpeg,Bike,0
Car_1541.jpeg,Car,1
Bike_98.jpeg,Bike,0
Car_1116.jpeg,Car,1
Bike_345.jpeg,Bike,0
Car_104.jpeg,Car,1
Car_28.jpeg,Car,1
Car_1088.jpeg,Car,1
Car_1397.jpeg,Car,1
Car_508.jpeg,Car,1
Car_1450.jpeg,Car,1
Car_1724.jpeg,Car,1
Car_1287.jpeg,Car,1
Car_98.jpeg,Car,1
Car_841.jpeg,Car,1
Car_1604.jpeg,Car,1
Bike_1299.jpeg,Bike,0
Bike_932.jpeg,Bike,0
Car_1099.jpeg,Car,1
Car_277.jpeg,Car,1
Bike_956.jpeg,Bike,0
Car_1352.jpeg,Car,1
Car_1793.jpeg,Car,1
Car_1575.jpeg,Car,1
Bike_5.jpeg,Bike,0
Bike_32.jpeg,Bike,0
Bike_1058.jpeg,Bike,0
Car_1365.jpeg,Car,1
Car_463.jpeg,Car,1
Bike_156.jpeg,Bike,0
Car_54.jpeg,Car,1
Car_1351.jpeg,Car,1
Bike_90.jpeg,Bike,0
Car_874.jpeg,Car,1
Bike_1656.jpeg,Bike,0
Car_1334.jpeg,Car,1
Bike_200.jpeg,Bike,0
Bike_1751.jpeg,Bike,0
Car_559.jpeg,Car,1
Car_1132.jpeg,Car,1
Bike_212.jpeg,Bike,0
Bike_1816.jpeg,Bike,0
Car_157.jpeg,Car,1
Bike_50.jpeg,Bike,0
Bike_528.jpeg,Bike,0
Bike_1691.jpeg,Bike,0
Car_115.jpeg,Car,1
Car_1491.jpeg,Car,1
Bike_1647.jpeg,Bike,0
Bike_274.jpeg,Bike,0
Bike_1385.jpeg,Bike,0
Car_626.jpeg,Car,1
Car_300.jpeg,Car,1
Bike_271.jpeg,Bike,0
Bike_867.jpeg,Bike,0
Bike_94.jpeg,Bike,0
Car_735.jpeg,Car,1
Car_1760.jpeg,Car,1
Bike_490.jpeg,Bike,0
Car_1674.jpeg,Car,1
Bike_21.jpeg,Bike,0
Car_1302.jpeg,Car,1
Bike_999.jpeg,Bike,0
Car_1456.jpeg,Car,1
Car_652.jpeg,Car,1
Car_953.jpeg,Car,1
Car_1669.jpeg,Car,1
Bike_237.jpeg,Bike,0
Car_453.jpeg,Car,1
Car_291.jpeg,Car,1
Car_1473.jpeg,Car,1
Car_316.jpeg,Car,1
Bike_1521.jpeg,Bike,0
Bike_1799.jpeg,Bike,0
Bike_1990.jpeg,Bike,0
Car_1423.jpeg,Car,1
Bike_378.jpeg,Bike,0
Car_88.jpeg,Car,1
Bike_529.jpeg,Bike,0
Bike_596.jpeg,Bike,0
Bike_902.jpeg,Bike,0
Car_1368.jpeg,Car,1
Car_244.jpeg,Car,1
Car_1155.jpeg,Car,1
Car_1017.jpeg,Car,1
Bike_219.jpeg,Bike,0
Bike_1695.jpeg,Bike,0
Car_660.jpeg,Car,1
Car_1080.jpeg,Car,1
Bike_575.jpeg,Bike,0
Bike_1355.jpeg,Bike,0
Bike_782.jpeg,Bike,0
Car_1252.jpeg,Car,1
Bike_387.jpeg,Bike,0
Bike_464.jpeg,Bike,0
Bike_1130.jpeg,Bike,0
Car_1399.jpeg,Car,1
Bike_966.jpeg,Bike,0
Car_693.jpeg,Car,1
Car_1776.jpeg,Car,1
Car_1129.jpeg,Car,1
Bike_1016.jpeg,Bike,0
Bike_1108.jpeg,Bike,0
Bike_1125.jpeg,Bike,0
Car_1807.jpeg,Car,1
Bike_1735.jpeg,Bike,0
Car_1464.jpeg,Car,1
Bike_1964.jpeg,Bike,0
Bike_93.jpeg,Bike,0
Car_50.jpeg,Car,1
Car_525.jpeg,Car,1
Car_1844.jpeg,Car,1
Car_1625.jpeg,Car,1
Bike_764.jpeg,Bike,0
Car_294.jpeg,Car,1
Car_930.jpeg,Car,1
Car_998.jpeg,Car,1
Bike_1855.jpeg,Bike,0
Bike_1194.jpeg,Bike,0
Bike_1575.jpeg,Bike,0
Bike_69.jpeg,Bike,0
Car_1664.jpeg,Car,1
Car_1601.jpeg,Car,1
Bike_1884.jpeg,Bike,0
Bike_1413.jpeg,Bike,0
Bike_254.jpeg,Bike,0
Car_619.jpeg,Car,1
Bike_1756.jpeg,Bike,0
Car_182.jpeg,Car,1
Car_41.jpeg,Car,1
Bike_830.jpeg,Bike,0
Bike_1503.jpeg,Bike,0
Bike_1540.jpeg,Bike,0
Car_1975.jpeg,Car,1
Bike_133.jpeg,Bike,0
Car_96.jpeg,Car,1
Car_1481.jpeg,Car,1
Bike_122.jpeg,Bike,0
Bike_1500.jpeg,Bike,0
Bike_1509.jpeg,Bike,0
Car_1754.jpeg,Car,1
Car_612.jpeg,Car,1
Car_62.jpeg,Car,1
Bike_4.jpeg,Bike,0
Bike_819.jpeg,Bike,0
Bike_352.jpeg,Bike,0
Bike_489.jpeg,Bike,0
Car_765.jpeg,Car,1
Car_788.jpeg,Car,1
Car_42.jpeg,Car,1
Car_400.jpeg,Car,1
Bike_662.jpeg,Bike,0
Bike_163.jpeg,Bike,0
Bike_1081.jpeg,Bike,0
Car_989.jpeg,Car,1
Bike_333.jpeg,Bike,0
Bike_1082.jpeg,Bike,0
Bike_893.jpeg,Bike,0
Bike_59.jpeg,Bike,0
Bike_1793.jpeg,Bike,0
Car_1769.jpeg,Car,1
Bike_1497.jpeg,Bike,0
Car_1830.jpeg,Car,1
Car_1591.jpeg,Car,1
Bike_368.jpeg,Bike,0
Bike_61.jpeg,Bike,0
Bike_112.jpeg,Bike,0
Bike_1941.jpeg,Bike,0
Car_919.jpeg,Car,1
Bike_1629.jpeg,Bike,0
Car_93.jpeg,Car,1
Car_1922.jpeg,Car,1
Bike_952.jpeg,Bike,0
Car_1340.jpeg,Car,1
Bike_1136.jpeg,Bike,0
Bike_463.jpeg,Bike,0
Bike_385.jpeg,Bike,0
Bike_502.jpeg,Bike,0
Car_1974.jpeg,Car,1
Car_1894.jpeg,Car,1
Bike_1789.jpeg,Bike,0
Car_1022.jpeg,Car,1
Car_1253.jpeg,Car,1
Car_1592.jpeg,Car,1
Bike_228.jpeg,Bike,0
Bike_616.jpeg,Bike,0
Car_1539.jpeg,Car,1
Car_468.jpeg,Car,1
Bike_454.jpeg,Bike,0
Car_285.jpeg,Car,1
Car_198.jpeg,Car,1
Car_1559.jpeg,Car,1
Bike_66.jpeg,Bike,0
Car_1587.jpeg,Car,1
Car_1282.jpeg,Car,1
Bike_568.jpeg,Bike,0
Bike_475.jpeg,Bike,0
Car_342.jpeg,Car,1
Bike_722.jpeg,Bike,0
Car_734.jpeg,Car,1
Car_1896.jpeg,Car,1
Car_1380.jpeg,Car,1
Bike_1654.jpeg,Bike,0
Car_421.jpeg,Car,1
Bike_225.jpeg,Bike,0
Car_1405.jpeg,Car,1
Car_670.jpeg,Car,1
Bike_586.jpeg,Bike,0
Bike_462.jpeg,Bike,0
Car_1649.jpeg,Car,1
Car_1220.jpeg,Car,1
Bike_1913.jpeg,Bike,0
Bike_929.jpeg,Bike,0
Bike_1178.jpeg,Bike,0
Car_589.jpeg,Car,1
Car_1564.jpeg,Car,1
Car_1540.jpeg,Car,1
Bike_839.jpeg,Bike,0
Car_1817.jpeg,Car,1
Car_1506.jpeg,Car,1
Car_169.jpeg,Car,1
Bike_1276.jpeg,Bike,0
Bike_1230.jpeg,Bike,0
Car_1715.jpeg,Car,1
Car_906.jpeg,Car,1
Bike_1760.jpeg,Bike,0
Car_1259.jpeg,Car,1
Bike_1105.jpeg,Bike,0
Car_1718.jpeg,Car,1
Bike_664.jpeg,Bike,0
Car_931.jpeg,Car,1
Bike_1721.jpeg,Bike,0
Bike_159.jpeg,Bike,0
Bike_802.jpeg,Bike,0
Bike_1314.jpeg,Bike,0
Car_1237.jpeg,Car,1
Car_197.jpeg,Car,1
Bike_1866.jpeg,Bike,0
Bike_1050.jpeg,Bike,0
Bike_1268.jpeg,Bike,0
Car_1193.jpeg,Car,1
Car_413.jpeg,Car,1
Car_1841.jpeg,Car,1
Car_1571.jpeg,Car,1
Bike_654.jpeg,Bike,0
Car_1679.jpeg,Car,1
Car_245.jpeg,Car,1
Bike_435.jpeg,Bike,0
Bike_300.jpeg,Bike,0
Bike_1571.jpeg,Bike,0
Car_1525.jpeg,Car,1
Car_339.jpeg,Car,1
Bike_248.jpeg,Bike,0
Car_13.jpeg,Car,1
Car_1066.jpeg,Car,1
Bike_1657.jpeg,Bike,0
Car_753.jpeg,Car,1
Bike_660.jpeg,Bike,0
Car_215.jpeg,Car,1
Bike_693.jpeg,Bike,0
Bike_663.jpeg,Bike,0
Car_271.jpeg,Car,1
Car_107.jpeg,Car,1
Bike_123.jpeg,Bike,0
Bike_1707.jpeg,Bike,0
Bike_491.jpeg,Bike,0
Bike_1265.jpeg,Bike,0
Bike_361.jpeg,Bike,0
Car_33.jpeg,Car,1
Car_1647.jpeg,Car,1
Bike_1451.jpeg,Bike,0
Car_231.jpeg,Car,1
Car_877.jpeg,Car,1
Car_1087.jpeg,Car,1
Bike_911.jpeg,Bike,0
Bike_1107.jpeg,Bike,0
Car_1136.jpeg,Car,1
Car_116.jpeg,Car,1
Bike_1313.jpeg,Bike,0
Bike_786.jpeg,Bike,0
Bike_875.jpeg,Bike,0
Bike_1906.jpeg,Bike,0
Bike_273.jpeg,Bike,0
Car_426.jpeg,Car,1
Bike_628.jpeg,Bike,0
Car_1041.jpeg,Car,1
Car_703.jpeg,Car,1
Car_1577.jpeg,Car,1
Bike_1619.jpeg,Bike,0
Car_798.jpeg,Car,1
Car_326.jpeg,Car,1
Car_35.jpeg,Car,1
Bike_774.jpeg,Bike,0
Bike_1811.jpeg,Bike,0
Bike_1731.jpeg,Bike,0
Bike_154.jpeg,Bike,0
Car_1210.jpeg,Car,1
Car_179.jpeg,Car,1
Car_230.jpeg,Car,1
Car_1687.jpeg,Car,1
Car_761.jpeg,Car,1
Car_9.jpeg,Car,1
Bike_1997.jpeg,Bike,0
Bike_470.jpeg,Bike,0
Car_941.jpeg,Car,1
Car_1610.jpeg,Car,1
Bike_621.jpeg,Bike,0
Car_1948.jpeg,Car,1
Bike_938.jpeg,Bike,0
Car_876.jpeg,Car,1
Bike_1441.jpeg,Bike,0
Bike_1223.jpeg,Bike,0
Bike_416.jpeg,Bike,0
Car_1779.jpeg,Car,1
Car_233.jpeg,Car,1
Car_473.jpeg,Car,1
Bike_580.jpeg,Bike,0
Bike_264.jpeg,Bike,0
Bike_53.jpeg,Bike,0
Bike_1701.jpeg,Bike,0
Car_1859.jpeg,Car,1
Car_506.jpeg,Car,1
Car_1465.jpeg,Car,1
Car_1535.jpeg,Car,1
Bike_149.jpeg,Bike,0
Car_8.jpeg,Car,1
Bike_1818.jpeg,Bike,0
Car_1086.jpeg,Car,1
Car_1884.jpeg,Car,1
Car_1639.jpeg,Car,1
Bike_1317.jpeg,Bike,0
Car_1698.jpeg,Car,1
Bike_391.jpeg,Bike,0
Bike_1702.jpeg,Bike,0
Bike_1118.jpeg,Bike,0
Bike_430.jpeg,Bike,0
Car_1013.jpeg,Car,1
Car_1857.jpeg,Car,1
Bike_1892.jpeg,Bike,0
Bike_365.jpeg,Bike,0
Bike_1154.jpeg,Bike,0
Car_119.jpeg,Car,1
Car_305.jpeg,Car,1
Bike_1209.jpeg,Bike,0
Bike_301.jpeg,Bike,0
Car_106.jpeg,Car,1
Bike_522.jpeg,Bike,0
Bike_1904.jpeg,Bike,0
Car_787.jpeg,Car,1
Bike_658.jpeg,Bike,0
Bike_1688.jpeg,Bike,0
Bike_78.jpeg,Bike,0
Bike_461.jpeg,Bike,0
Bike_1376.jpeg,Bike,0
Bike_1687.jpeg,Bike,0
Car_1035.jpeg,Car,1
Car_1124.jpeg,Car,1
Bike_1616.jpeg,Bike,0
Bike_798.jpeg,Bike,0
Car_715.jpeg,Car,1
Car_1112.jpeg,Car,1
Bike_1361.jpeg,Bike,0
Bike_1849.jpeg,Bike,0
Car_1102.jpeg,Car,1
Bike_1827.jpeg,Bike,0
Car_304.jpeg,Car,1
Bike_1180.jpeg,Bike,0
Bike_1401.jpeg,Bike,0
Bike_1887.jpeg,Bike,0
Bike_1989.jpeg,Bike,0
Car_1963.jpeg,Car,1
Car_1814.jpeg,Car,1
Bike_1424.jpeg,Bike,0
Bike_1252.jpeg,Bike,0
Bike_1078.jpeg,Bike,0
Bike_1467.jpeg,Bike,0
Car_942.jpeg,Car,1
Bike_1457.jpeg,Bike,0
Car_615.jpeg,Car,1
Bike_1852.jpeg,Bike,0
Bike_1153.jpeg,Bike,0
Bike_965.jpeg,Bike,0
Car_1767.jpeg,Car,1
Bike_947.jpeg,Bike,0
Car_1466.jpeg,Car,1
Bike_936.jpeg,Bike,0
Bike_328.jpeg,Bike,0
Car_258.jpeg,Car,1
Car_269.jpeg,Car,1
Bike_825.jpeg,Bike,0
Bike_1677.jpeg,Bike,0
Car_19.jpeg,Car,1
Bike_1158.jpeg,Bike,0
Car_1411.jpeg,Car,1
Car_102.jpeg,Car,1
Bike_136.jpeg,Bike,0
Bike_64.jpeg,Bike,0
Bike_1726.jpeg,Bike,0
Car_1043.jpeg,Car,1
Bike_409.jpeg,Bike,0
Bike_1269.jpeg,Bike,0
Car_265.jpeg,Car,1
Bike_477.jpeg,Bike,0
Bike_910.jpeg,Bike,0
Car_1214.jpeg,Car,1
Bike_587.jpeg,Bike,0
Car_404.jpeg,Car,1
Bike_1307.jpeg,Bike,0
Bike_286.jpeg,Bike,0
Bike_1212.jpeg,Bike,0
Car_1260.jpeg,Car,1
Bike_865.jpeg,Bike,0
Bike_702.jpeg,Bike,0
Car_1310.jpeg,Car,1
Car_778.jpeg,Car,1
Bike_1190.jpeg,Bike,0
Car_1096.jpeg,Car,1
Car_1215.jpeg,Car,1
Bike_172.jpeg,Bike,0
Car_1902.jpeg,Car,1
Car_1794.jpeg,Car,1
Bike_641.jpeg,Bike,0
